Time,Rain Rate (mm/hr),Attenuation (dB)
9.99258110,75.70117000,7.61413510
9.99286110,75.28574100,7.25631880
9.99314110,71.96153300,7.04411490
9.99342110,70.02001000,7.68271320
9.99370110,70.12318800,7.01177560
9.99398110,71.28916600,7.25222250
9.99426110,69.19020900,7.42895290
9.99454110,67.09676800,7.20334330
9.99482110,64.49249300,6.75380220
9.99510110,64.09376400,6.66782830
9.99538110,65.39554700,6.75098820
9.99566110,65.08609000,7.74596080
9.99594110,65.18736400,7.56118320
9.99622110,65.53763400,7.06499460
9.99650110,65.05804400,7.20377500
9.99678110,64.80610500,7.23718290
9.99706110,64.52348000,7.20410040
9.99734110,64.97014600,7.11660530
9.99762110,65.69086700,7.43802080
9.99790110,65.25126400,7.06125270
9.99818110,64.27403000,7.00853230
9.99846110,62.56999100,7.66319360
9.99874110,63.46663300,7.52780090
9.99902110,64.54989100,7.96981550
9.99930110,65.27934800,7.78101640
9.99958110,66.84903000,7.17611190
9.99986110,66.90731800,6.11833940
10.00014100,66.99649700,6.89192300
10.00042100,66.38777800,7.11496950
10.00070100,64.76878700,6.73885970
10.00098100,65.43925700,6.73232920
10.00126100,64.73694400,6.67455860
10.00154100,65.18656000,6.15109950
10.00182100,64.76725700,6.49354770
10.00210100,65.23883200,6.41257780
10.00238100,65.53221200,6.61889190
10.00266100,66.32019500,7.02836160
10.00294100,65.13357600,6.23132330
10.00322100,65.73232000,6.07812850
10.00350100,64.37544200,6.17222060
10.00378100,62.41867900,6.24774660
10.00406100,59.44653300,6.39715700
10.00434100,56.43530400,6.43679440
10.00462100,53.42223800,5.96556700
10.00490100,51.41592800,6.13574000
10.00518100,52.68709200,5.89672250
10.00546100,50.24678800,6.16687150
10.00574100,48.06438800,6.47457290
10.00602100,45.75752700,6.59331210
10.00630100,44.62283900,6.39323340
10.00658100,42.80387700,5.93505010
10.00686100,43.05812400,6.79976220
10.00714100,44.09428500,6.89774220
10.00742100,43.03690000,6.49624270
10.00770100,43.42651600,6.75563360
10.00798100,45.80449300,6.02668850
10.00826100,46.94081000,6.57389000
10.00854100,46.90472600,6.54112960
10.00882100,46.51284200,6.21655040
10.00910100,44.80344000,6.25476700
10.00938100,41.39230200,5.94911650
10.00966100,40.47992000,6.11276180
10.00994100,39.83391000,6.25878010
10.01022100,39.81780000,7.19316210
10.01050100,39.93255700,6.33376550
10.01078100,40.93902700,6.16333340
10.01106100,40.96542100,7.27656030
10.01134100,41.78643700,6.79910000
10.01162100,41.25108100,6.79256140
10.01190100,41.87836500,6.54848130
10.01218100,43.07609600,6.49390880
10.01246100,44.97379500,6.60275480
10.01274100,44.89248400,7.17911670
10.01302100,44.88990200,6.72910650
10.01330100,44.58820600,6.92194020
10.01358100,44.42177300,7.40614030
10.01386100,43.91635600,6.83596800
10.01414100,43.34524400,6.84383890
10.01442100,42.09125900,6.84957090
10.01470100,41.87521000,7.34358240
10.01498100,42.33456400,7.20806040
10.01526100,41.75724200,6.91965100
10.01554100,42.75259400,7.06001150
10.01582100,43.87875400,6.61878000
10.01610100,46.54147100,6.48329500
10.01638100,49.20021900,6.47382740
10.01666100,49.09839900,6.56487380
10.01694100,49.90071400,6.72385420
10.01722100,50.22955800,6.84436670
10.01750100,51.23184000,6.91382050
10.01778100,51.63528400,6.27658960
10.01806100,53.13269200,6.34168250
10.01834100,51.83410600,5.98665570
10.01862100,51.81307800,7.27281600
10.01890100,54.54659700,6.17944110
10.01918100,53.81859700,6.47970630
10.01946100,53.69607900,5.85571370
10.01974100,53.88134300,5.59909650
10.02002100,54.54807700,5.33397940
10.02030100,54.13843300,5.56635070
10.02058100,52.55803800,5.83427630
10.02086100,53.20078600,5.62407170
10.02114100,52.93376200,5.68352750
10.02142100,50.88119500,5.43383270
10.02170100,47.98725200,5.49137650
10.02198100,48.30345500,5.63265190
10.02226100,48.25392000,5.39181680
10.02254100,49.08609500,5.67193360
10.02282100,48.02651100,5.94734130
10.02310100,47.29605600,5.91697220
10.02338100,47.00912200,5.89279530
10.02366100,47.31287400,5.54521940
10.02394100,49.26246200,5.79626370
10.02422100,50.01849100,5.74981810
10.02450100,49.30354900,5.85274400
10.02478100,48.40928300,6.30350330
10.02506100,48.46494400,6.48312530
10.02534100,50.30484500,6.11900810
10.02562100,51.61363700,5.93452690
10.02590100,51.47945600,6.46279410
10.02618100,50.67302300,5.69073310
10.02646100,51.12874300,6.07244450
10.02674100,50.80896100,6.16665340
10.02702100,52.32347100,5.86621400
10.02730100,54.03266100,5.72494930
10.02758100,52.86443300,6.05848090
10.02786100,52.39458200,6.61926740
10.02814100,52.59753300,6.12808420
10.02842100,52.81357500,6.17706450
10.02870100,51.63180700,5.82930390
10.02898100,50.30828000,5.90720530
10.02926100,50.21433900,5.73555790
10.02954100,49.28364500,5.92684990
10.02982100,47.54881400,5.63060140
10.03010100,48.25188500,5.66011900
10.03038100,47.87311300,5.82844990
10.03066100,47.57779900,5.88312680
10.03094100,47.93520500,5.86510990
10.03122100,47.70647200,5.71438460
10.03150100,48.01090700,5.37993390
10.03178100,48.42080700,5.39170940
10.03206100,51.06613500,6.45802140
10.03234100,51.96029400,6.38389700
10.03262100,52.27984900,6.74156130
10.03290100,51.91115600,6.04892950
10.03318100,54.45269300,6.08812570
10.03346100,53.80080900,5.89033620
10.03374100,53.19366900,5.64286190
10.03402100,53.28589400,5.96472580
10.03430100,53.59431400,5.95703010
10.03458100,55.08300000,6.23866110
10.03486100,55.25245800,5.72817350
10.03514100,56.89530800,6.14829810
10.03542100,57.49219300,6.24619830
10.03570100,58.65836100,6.28655210
10.03598100,58.56784200,6.29587870
10.03626100,61.11381900,6.04973660
10.03654100,61.20159900,5.76204160
10.03682100,61.03368200,6.69531690
10.03710100,61.14411300,6.55734460
10.03738100,60.63832700,6.76728380
10.03766100,60.56370800,6.46184220
10.03794100,59.84276500,6.47517100
10.03822100,60.59380500,6.61720500
10.03850100,60.34476200,6.15812080
10.03878100,60.68724800,6.02410960
10.03906100,60.54943900,6.14465560
10.03934100,59.98819400,5.96722950
10.03962100,59.03281300,5.78809070
10.03990100,58.73028000,6.00553660
10.04018100,57.42532400,5.94137690
10.04046100,59.67743200,6.03419980
10.04074100,61.40079400,5.91943810
10.04102100,61.89809700,5.63951730
10.04130100,61.74526000,6.16410640
10.04158100,62.76348200,6.45802730
10.04186100,62.12650000,6.10452660
10.04214100,61.19329400,6.12520810
10.04242100,60.80715400,6.47905400
10.04270100,61.71489900,6.30613200
10.04298100,60.28088400,6.33199600
10.04326100,57.86767300,5.97536370
10.04354100,56.00169000,6.83336600
10.04382100,57.42236000,6.78389050
10.04410100,57.54737000,6.55687870
10.04438100,55.68697600,7.19144300
10.04466100,54.01624800,6.42882240
10.04494100,52.62857000,6.97741520
10.04522100,54.59108600,6.38656940
10.04550100,54.24859600,6.28672730
10.04578100,52.58621900,6.47718560
10.04606100,52.14842400,6.18361130
10.04634100,51.83200300,5.93945670
10.04662100,51.61363700,6.11331400
10.04690100,50.60716500,5.95448220
10.04718100,50.46180600,5.79970060
10.04746100,50.92147000,5.78046210
10.04774100,52.32696900,5.74086490
10.04802100,52.69066800,6.30116780
10.04830100,53.44923300,5.92714520
10.04858100,53.29441500,6.29867210
10.04886100,51.32875200,6.11025800
10.04914100,50.02398600,5.80068630
10.04942100,47.91562300,5.89196630
10.04970100,48.24578200,6.07898340
10.04998100,48.20580500,6.28537550
10.05026100,48.29868500,6.20335860
10.05054100,47.24637300,6.21718140
10.05082100,47.37128800,6.87518240
10.05110100,47.08206800,6.44699840
10.05138100,48.10564400,6.97247300
10.05166100,49.48027700,6.18121420
10.05194100,50.30549300,6.54967130
10.05222100,50.41060700,6.58574960
10.05250100,50.45557500,7.18458400
10.05278100,48.94406100,6.63522900
10.05306100,48.33666200,7.09212530
10.05334100,47.31690600,6.14616050
10.05362100,47.54142600,5.22073120
10.05390100,49.38847000,5.41525830
10.05418100,47.93862800,5.40987240
10.05446100,47.93051500,5.56101860
10.05474100,49.14621900,6.54165780
10.05502100,48.55187000,6.11915250
10.05530100,46.31516400,6.67224850
10.05558100,47.60805700,6.67028440
10.05586100,47.33971400,5.86084520
10.05614100,48.38343600,6.46182470
10.05642100,48.85680900,5.66322390
10.05670100,47.76713500,5.78645770
10.05698100,47.69098000,5.49168870
10.05726100,46.76496800,5.96592440
10.05754100,45.83223600,5.28545110
10.05782100,46.27325600,5.56044090
10.05810100,46.44623900,5.38291060
10.05838100,46.86658500,5.26674440
10.05866100,47.59258000,5.22951960
10.05894100,46.16432700,4.99840380
10.05922100,42.61493900,5.09301420
10.05950100,41.63503400,4.95813860
10.05978100,41.25610600,5.93600330
10.06006100,39.76884700,5.70444690
10.06034100,38.41965100,5.38834190
10.06062100,39.46703300,5.52733600
10.06090100,38.17183600,5.16550240
10.06118100,39.67160700,5.35410160
10.06146100,38.23384800,5.82605740
10.06174100,38.69999800,5.71683040
10.06202100,38.48797500,5.96614120
10.06230100,38.04732400,5.68998970
10.06258100,39.19272000,6.78602150
10.06286100,37.83270800,6.02747400
10.06314100,37.24211800,5.96104200
10.06342100,36.62668200,5.38981970
10.06370100,37.83696800,6.35771720
10.06398100,36.58971000,6.66351400
10.06426100,36.14272700,6.56877730
10.06454100,36.27795900,6.76308260
10.06482100,35.20129200,6.15111630
10.06510100,35.52048000,6.14818580
10.06538100,34.36105400,5.93334580
10.06566100,33.76825300,6.14892670
10.06594100,33.27826200,5.72453810
10.06622100,33.75500000,5.46757360
10.06650100,33.88375400,5.82239660
10.06678100,33.47187500,6.17715280
10.06706100,32.92086700,5.75417850
10.06734100,31.65569800,5.17933950
10.06762100,31.30208200,5.30209670
10.06790100,30.24798100,5.75591450
10.06818100,29.73477200,5.08146510
10.06846100,28.56459800,5.09330320
10.06874100,29.16171500,5.36960860
10.06902100,29.01323100,5.23430900
10.06930100,28.72906300,5.09955980
10.06958100,28.93673800,5.62999550
10.06986100,29.48670100,5.77796530
10.07014100,28.70242100,5.52209180
10.07042100,28.68003700,5.09894950
10.07070100,28.97201100,4.80129720
10.07098100,28.20737800,4.68677600
10.07126100,27.69955800,4.60924860
10.07154100,27.34686500,5.00690140
10.07182100,27.44017600,5.60179730
10.07210100,28.31792600,5.74507700
10.07238100,27.79130700,5.14627420
10.07266100,27.38543300,4.83271350
10.07294100,27.47307600,4.80159500
10.07322100,26.36588600,4.72427200
10.07350100,25.38394200,4.92468780
10.07378100,25.47561000,4.78596920
10.07406100,25.78851700,4.78803610
10.07434100,25.72064500,4.51579320
10.07462100,24.94531700,4.59591960
10.07490100,24.50730400,4.71282180
10.07518100,23.52575600,5.08516240
10.07546100,23.22699300,4.53162300
10.07574100,22.90513800,4.11387090
10.07602100,22.89951500,4.01993660
10.07630100,22.60561300,4.34794910
10.07658100,22.84235900,4.29287680
10.07686100,23.20672900,4.66366880
10.07714100,23.19010000,4.28172200
10.07742100,23.18743700,4.89199880
10.07770100,23.10026900,4.84226040
10.07798100,22.93691900,5.39175360
10.07826100,23.01806700,4.65329690
10.07854100,23.43299700,4.67633010
10.07882100,23.54099200,4.65280400
10.07910100,22.89297900,5.17707150
10.07938100,22.95346500,4.81793210
10.07966100,22.52036500,5.19997540
10.07994100,22.30486800,4.96380940
10.08022100,22.50606400,4.29774130
10.08050100,22.25030500,4.57123340
10.08078100,21.47545500,4.53514060
10.08106100,22.69186500,4.81724080
10.08134100,22.21896700,4.72939480
10.08162100,22.24153300,4.58096230
10.08190100,22.14371800,4.41232100
10.08218100,21.89783500,4.55316020
10.08246100,21.61800900,4.85532180
10.08274100,21.48105300,4.59544090
10.08302100,21.74593700,4.36157240
10.08330100,22.05489200,4.47796750
10.08358100,21.90739100,4.94928780
10.08386100,21.60341000,4.57746780
10.08414100,21.72435700,4.48521660
10.08442100,22.22773600,4.92073280
10.08470100,22.42889600,4.84879540
10.08498100,23.78450500,5.09689960
10.08526100,23.09761600,5.29072190
10.08554100,21.99815600,4.88058280
10.08582100,21.74349400,5.44717760
10.08610100,20.69033700,5.27271190
10.08638100,21.05720800,5.49045100
10.08666100,20.48167400,4.79950260
10.08694100,21.18984900,4.96487960
10.08722100,22.44241200,5.20977680
10.08750100,23.75126000,5.19533110
10.08778100,23.38784700,5.20195930
10.08806100,23.47080200,5.45731420
10.08834100,23.91265000,5.43407030
10.08862100,23.45048900,5.21869970
10.08890100,23.14246100,5.05336690
10.08918100,22.91527800,5.12622170
10.08946100,22.92806800,4.99866360
10.08974100,23.31782300,4.80669350
10.09002100,22.41442500,4.96757790
10.09030100,21.99485500,4.83501160
10.09058100,22.07842100,4.64607500
10.09086100,22.44079300,5.04610770
10.09114100,22.07492500,4.69811550
10.09142100,21.82953200,5.54661420
10.09170100,22.42275200,5.13838300
10.09198100,22.84668100,5.55622900
10.09226100,22.40652700,5.17516780
10.09254100,22.48928500,5.09623710
10.09282100,21.98783000,5.02429700
10.09310100,22.43018000,5.01457630
10.09338100,21.87058300,5.46853050
10.09366100,21.83442000,5.70100610
10.09394100,22.19475700,5.32950410
10.09422100,23.34880000,4.91257750
10.09450100,23.12725000,4.98286270
10.09478100,22.74377000,5.14508630
10.09506100,22.97810300,4.81693390
10.09534100,22.70517100,4.66739110
10.09562100,22.79687600,4.67326470
10.09590100,22.94249700,4.72000540
10.09618100,23.29732700,4.57785530
10.09646100,22.04063100,4.45296350
10.09674100,21.18322200,4.38951090
10.09702100,21.50238200,4.64982600
10.09730100,20.86861300,5.62222350
10.09758100,21.15383700,4.81685640
10.09786100,22.51912800,5.03483480
10.09814100,22.24522800,4.96669200
10.09842100,21.46976600,4.68341130
10.09870100,22.14532700,4.91017370
10.09898100,21.32427200,4.88338320
10.09926100,20.55970100,4.49923940
10.09954100,20.99590400,4.83462470
10.09982100,20.31052800,4.70830560
10.10010100,20.36539500,4.90808770
10.10038100,20.69263100,4.90851920
10.10066100,21.16199200,4.71600120
10.10094100,21.17714700,5.00816800
10.10122100,20.89163900,4.86427470
10.10150100,20.53186600,4.59741140
10.10178100,20.91061900,6.09263220
10.10206100,21.62142400,5.65819870
10.10234100,21.42840900,4.82759390
10.10262100,21.63935200,5.44359930
10.10290100,21.55160800,5.15794810
10.10318100,21.90833100,5.29830160
10.10346100,20.85687600,5.20122600
10.10374100,20.60421000,5.18651250
10.10402100,20.37728100,4.97247840
10.10430100,20.52793300,4.64140720
10.10458100,20.47615500,4.85947120
10.10486100,20.20798700,5.02438780
10.10514100,20.18912200,4.71170820
10.10542100,19.70341000,4.64692040
10.10570100,19.46850400,4.66110160
10.10598100,19.71291500,4.85314960
10.10626100,19.55491500,4.72336990
10.10654100,19.26861700,4.89120910
10.10682100,18.62667400,4.80170970
10.10710100,18.17352700,4.42872240
10.10738100,17.87454100,4.60098880
10.10766100,17.21605400,4.68070710
10.10794100,16.43010600,4.82583070
10.10822100,16.23034300,5.12230700
10.10850100,15.87832700,4.69684250
10.10878100,15.46898500,4.95708980
10.10906100,15.32342200,4.56646730
10.10934100,15.39024400,4.25072950
10.10962100,14.98501400,4.69325340
10.10990100,14.60311500,4.49638910
10.11018100,14.34543500,4.38945370
10.11046100,13.99522000,4.44779700
10.11074100,13.88953100,4.69034070
10.11102100,13.49846300,4.59351330
10.11130100,12.83446200,4.37939330
10.11158100,12.42825600,4.39469050
10.11186100,12.48171300,4.20093680
10.11214100,11.94992900,4.32001370
10.11242100,11.55264300,4.35352420
10.11270100,11.55506000,4.13576020
10.11298100,11.17129800,4.42902900
10.11326100,11.27602100,4.12330040
10.11354100,11.24580600,4.18908490
10.11382100,10.71719100,3.85607870
10.11410100,10.98052200,4.18670670
10.11438100,10.97018000,4.28941230
10.11466100,10.98785100,4.02943650
10.11494100,10.65410900,4.12316350
10.11522100,10.27935500,3.84577870
10.11550100,10.27679600,4.00335710
10.11578100,10.42731300,3.90005690
10.11606100,10.53167600,4.18497690
10.11634100,10.60066300,3.95239910
10.11662100,10.64377300,4.18716260
10.11690100,11.11388500,4.09469560
10.11718100,11.49394900,4.47525720
10.11746100,11.53501300,4.30462430
10.11774100,11.57182600,4.09367750
10.11802100,10.86796200,3.95507180
10.11830100,11.27134100,4.38371110
10.11858100,11.12966600,4.95604940
10.11886100,11.09113100,4.60023030
10.11914100,10.99306000,4.83583000
10.11942100,10.84387500,4.29181670
10.11970100,11.02522400,4.77702790
10.11998100,11.18911700,4.27432080
10.12026100,10.62730100,4.49108000
10.12054100,10.36525200,4.59124470
10.12082100,10.13454600,4.60363780
10.12110100,10.49041800,4.82545990
10.12138100,11.15669900,4.20274360
10.12166100,11.16950300,4.27471350
10.12194100,11.08033000,4.32170560
10.12222100,11.25772300,4.53395010
10.12250100,11.12721900,4.75378090
10.12278100,11.24556600,4.39460260
10.12306100,11.29860300,4.04992430
10.12334100,10.75020600,4.12285660
10.12362100,10.47227800,4.72646130
10.12390100,11.06008000,4.21774370
10.12418100,10.66887500,3.86848710
10.12446100,10.67435000,3.98340490
10.12474100,11.28888800,4.29181590
10.12502100,11.13049200,4.20719450
10.12530100,10.83965200,4.17288390
10.12558100,10.93309400,4.30037330
10.12586100,11.19084500,4.04370310
10.12614100,10.94366000,4.87559190
10.12642100,11.97379800,4.55679600
10.12670100,11.72777000,4.46256550
10.12698100,11.93935800,4.08834060
10.12726100,11.93394700,4.35546000
10.12754100,12.12961700,4.47441850
10.12782100,12.74442200,4.05726040
10.12810100,12.55475600,4.18198240
10.12838100,12.36025500,4.22629760
10.12866100,12.63369400,4.20989240
10.12894100,12.55308000,4.33749180
10.12922100,12.41847000,3.97828340
10.12950100,12.02356300,4.13542290
10.12978100,11.94541000,4.19152720
10.13006100,12.18036100,3.94915220
10.13034100,11.53686800,4.13857170
10.13062100,11.55018600,3.74679460
10.13090100,11.35759900,3.86631930
10.13118100,11.21365900,3.74071180
10.13146100,11.04963600,3.67393780
10.13174100,11.00749000,3.86505680
10.13202100,10.76072500,3.99925050
10.13230100,10.59675200,3.80543790
10.13258100,10.92807100,4.06674730
10.13286100,11.03823300,3.86780670
10.13314100,11.14455600,4.41310290
10.13342100,11.61582500,4.22304590
10.13370100,11.38917100,4.52002950
10.13398100,10.90842600,4.16157120
10.13426100,10.62203900,4.49675130
10.13454100,10.66786200,4.20225370
10.13482100,11.22611200,4.25117260
10.13510100,10.96340100,4.11474910
10.13538100,10.77956300,4.22279080
10.13566100,10.91204700,4.11894500
10.13594100,11.46542500,4.32451300
10.13622100,11.81908200,3.97452420
10.13650100,12.65229500,3.73299550
10.13678100,12.50842900,3.73022320
10.13706100,12.28135100,3.43996890
10.13734100,12.47310500,3.37988700
10.13762100,12.70022400,3.81811190
10.13790100,12.78861600,3.79531950
10.13818100,12.65887400,4.66220160
10.13846100,12.13048000,4.58853180
10.13874100,12.02835000,4.25174770
10.13902100,12.06101300,4.40880920
10.13930100,11.98213900,4.06283220
10.13958100,11.78955300,4.20559990
10.13986100,11.60921800,4.00895850
10.14014100,12.33762500,4.17481630
